Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
0,0.689205,0.745817,0.600378,0.624937,0.773952,0.000000,0.000000,0.134594,0.326652,0.438999,0.500613,20.263539,26.210183,28.527261,0.749441,10.627973,
1,0.694391,0.748787,0.607381,0.629328,0.779076,4.143696,4.183528,0.134492,0.324674,0.437418,0.499728,20.293449,26.188024,28.456967,0.749995,14.457280,
2,0.692013,0.747341,0.599624,0.631024,0.775129,4.143696,4.143696,0.134569,0.327352,0.441064,0.502928,20.280618,26.113694,28.345793,0.749799,14.127524,
3,0.687223,0.751262,0.602157,0.621220,0.768260,4.176044,4.234938,0.135707,0.328562,0.440862,0.499804,20.248070,26.118220,28.369007,0.751641,13.345762,
4,0.688792,0.751450,0.602071,0.623376,0.769981,4.176044,4.176044,0.136809,0.328876,0.441612,0.501643,20.324943,26.111238,28.481166,0.752422,13.591633,
5,0.691297,0.750856,0.608489,0.621997,0.773739,4.221173,4.221173,0.136398,0.325966,0.437287,0.496125,20.339751,26.099860,28.442169,0.751303,13.917983,
6,0.684605,0.745542,0.608311,0.610838,0.766831,4.190485,4.228703,0.135147,0.323569,0.434880,0.494209,20.258572,26.124659,28.488502,0.751150,13.024710,
7,0.691555,0.746358,0.604642,0.617527,0.780721,4.190485,4.190485,0.137628,0.330348,0.442915,0.504624,20.374867,26.145544,28.568243,0.756428,14.010398,
8,0.681025,0.746770,0.601629,0.615928,0.757491,4.246238,4.311579,0.133689,0.323963,0.434868,0.493380,20.206051,26.113798,28.605461,0.751216,12.558936,
9,0.688960,0.752217,0.604529,0.620943,0.771496,4.246238,4.246238,0.134557,0.324681,0.437215,0.496920,20.285966,26.100258,28.579809,0.751167,13.705586,
10,0.688756,0.748836,0.604658,0.619746,0.772912,4.258768,4.258768,0.134626,0.325404,0.438442,0.499131,20.305652,26.104387,28.472009,0.751904,13.724387,
11,0.689210,0.750328,0.606537,0.623347,0.770091,4.252124,4.331033,0.133839,0.324048,0.437385,0.497048,20.275898,26.150245,28.511709,0.751930,13.778596,
12,0.685348,0.745132,0.599467,0.623071,0.764802,4.252124,4.252124,0.134556,0.325082,0.438172,0.498293,20.278782,26.107182,28.576805,0.751970,13.240639,
13,0.687271,0.739571,0.599056,0.622233,0.773412,4.230080,4.309847,0.132482,0.323373,0.435324,0.492877,20.219973,26.088523,28.712777,0.750319,13.416985,
14,0.689981,0.741892,0.609279,0.621180,0.775312,4.230080,4.230080,0.132272,0.322780,0.434043,0.491590,20.250630,26.096302,28.586656,0.749650,13.774950,
15,0.696401,0.747677,0.608385,0.628590,0.784550,4.266311,4.266311,0.131764,0.321257,0.433102,0.492479,20.229597,26.064818,28.740792,0.747844,14.770019,
16,0.687463,0.749453,0.609816,0.618021,0.767934,4.177805,4.289475,0.133537,0.323136,0.436988,0.500345,20.248378,26.039402,28.655591,0.750883,13.614512,
17,0.688973,0.750791,0.604887,0.618099,0.773735,4.177805,4.177805,0.132609,0.321455,0.433530,0.496518,20.265193,26.053196,28.704149,0.749370,13.782510,
18,0.687301,0.748985,0.612350,0.613910,0.770186,4.277810,4.289626,0.132935,0.321623,0.435213,0.502481,20.241437,26.053972,28.727740,0.748270,13.791674,
19,0.680975,0.749459,0.614330,0.610097,0.755377,4.277810,4.277810,0.133002,0.321286,0.433812,0.496920,20.266742,26.117925,28.687880,0.747336,12.781490,
20,0.683797,0.749372,0.613733,0.609072,0.764200,4.225203,4.298135,0.132594,0.320469,0.432949,0.496314,20.217092,26.114726,28.530767,0.745841,13.142543,
21,0.690062,0.745657,0.612086,0.619060,0.774089,4.225203,4.225203,0.134878,0.324857,0.437827,0.499213,20.269783,26.161234,28.638179,0.750798,13.897305,
22,0.685940,0.752169,0.606954,0.619283,0.763753,4.313762,4.372040,0.135317,0.326386,0.439152,0.501782,20.266478,26.076065,28.495515,0.751604,13.414273,
23,0.680946,0.749597,0.603750,0.611614,0.760145,4.313762,4.313762,0.134445,0.325070,0.438889,0.502093,20.225573,26.095861,28.493289,0.750872,12.798220,
24,0.683900,0.751751,0.609906,0.610011,0.764774,4.266847,4.331925,0.133740,0.322858,0.437198,0.500086,20.222431,26.083902,28.482915,0.747658,13.195201,
25,0.688573,0.749928,0.607397,0.621696,0.767822,4.266847,4.266847,0.134118,0.323473,0.437189,0.497174,20.229837,26.133808,28.506905,0.751634,13.723700,
26,0.689258,0.748673,0.609317,0.619259,0.771423,4.299096,4.392347,0.132104,0.322314,0.437361,0.498854,20.210307,26.120304,28.585068,0.751545,13.954581,
27,0.687124,0.746289,0.607258,0.612013,0.775320,4.299096,4.299096,0.132293,0.323478,0.437110,0.497243,20.209021,26.073175,28.597131,0.750238,13.571886,
28,0.681419,0.749152,0.608793,0.615222,0.756201,4.295869,4.379281,0.134221,0.326010,0.439343,0.498242,20.226684,26.083713,28.473531,0.751264,12.706565,
29,0.680849,0.753012,0.612266,0.614593,0.752275,4.295869,4.295869,0.133295,0.323368,0.435607,0.493823,20.194683,26.096436,28.453984,0.749239,12.610456,
30,0.681056,0.751978,0.615301,0.615826,0.751102,4.359880,4.380836,0.135038,0.324621,0.438066,0.498427,20.249362,26.059915,28.483294,0.751152,12.752180,
31,0.685279,0.747200,0.613789,0.614530,0.766754,4.318992,4.359880,0.133713,0.323422,0.435208,0.493763,20.205132,26.094680,28.513654,0.750848,13.222252,
32,0.686900,0.741592,0.611869,0.617479,0.770256,4.238091,4.318992,0.134670,0.325335,0.436486,0.493798,20.248467,26.077958,28.533944,0.753059,13.303197,
33,0.693781,0.746619,0.612904,0.627681,0.777134,4.238091,4.238091,0.135785,0.327579,0.440170,0.500408,20.288298,26.083901,28.480732,0.752676,14.347624,
34,0.694049,0.739767,0.609958,0.630549,0.777984,4.321673,4.336400,0.135670,0.328515,0.441795,0.502628,20.275473,26.073989,28.582016,0.753259,14.482620,
35,0.690223,0.746678,0.611023,0.629383,0.764918,4.252666,4.321673,0.135588,0.327905,0.440119,0.498645,20.293859,26.108623,28.532222,0.752467,13.807224,
36,0.695227,0.752532,0.609883,0.628271,0.776420,4.252666,4.252666,0.137437,0.328925,0.440602,0.498762,20.346430,26.180098,28.505586,0.753623,14.444522,
37,0.688625,0.744610,0.604933,0.628466,0.764918,4.216132,4.528132,0.132970,0.322842,0.434181,0.492076,20.212184,26.076456,28.449066,0.748104,13.582708,
38,0.687900,0.748159,0.607178,0.619108,0.768725,4.216132,4.216132,0.134393,0.326915,0.438699,0.496902,20.310819,26.053700,28.485274,0.752955,13.458463,
39,0.683293,0.746163,0.600176,0.616257,0.763674,4.366410,4.366410,0.134866,0.325440,0.437734,0.497669,20.260555,26.063899,28.510641,0.753090,13.012545,
40,0.685493,0.747042,0.603461,0.616470,0.767469,4.252495,4.404760,0.134649,0.325837,0.439213,0.499329,20.269637,26.004168,28.623735,0.751941,13.262433,
41,0.684987,0.747929,0.609042,0.610430,0.768267,4.252495,4.252495,0.136380,0.326345,0.438053,0.497255,20.285599,26.080956,28.624488,0.753611,13.096082,
42,0.687221,0.751196,0.608152,0.612352,0.772551,4.352244,4.453195,0.135605,0.324891,0.437385,0.498851,20.286262,26.065171,28.580055,0.751923,13.584416,
43,0.687983,0.748128,0.606299,0.612761,0.773863,4.317799,4.352244,0.137239,0.328531,0.439604,0.497728,20.328566,26.082463,28.612715,0.754230,13.481598,
44,0.692851,0.743045,0.607418,0.619735,0.781115,4.317799,4.317799,0.136082,0.328208,0.440818,0.501605,20.275718,26.085545,28.626503,0.752997,14.289827,
45,0.695479,0.751220,0.604302,0.630943,0.779238,4.329440,4.403574,0.134805,0.325695,0.438336,0.500825,20.267530,26.089304,28.613425,0.751645,14.741753,
46,0.692604,0.750014,0.603910,0.620885,0.780628,4.296791,4.329440,0.135675,0.328361,0.440746,0.500988,20.281471,26.129982,28.544468,0.754694,14.220446,
47,0.693667,0.748293,0.608935,0.625308,0.778382,4.296791,4.296791,0.135054,0.326607,0.438766,0.497744,20.262828,26.106774,28.621626,0.753128,14.341101,
48,0.689706,0.743476,0.607893,0.618849,0.774877,4.303929,4.407040,0.134880,0.324715,0.436803,0.497853,20.252205,26.095363,28.674073,0.750865,13.874007,
49,0.690141,0.753355,0.615349,0.621193,0.767062,4.282989,4.303929,0.135965,0.327572,0.439304,0.498074,20.301965,26.145921,28.713083,0.753503,13.809971,
50,0.685393,0.751354,0.607071,0.618654,0.763456,4.282989,4.282989,0.134904,0.325770,0.436416,0.492878,20.284576,26.140273,28.689035,0.753064,13.087036,
51,0.685864,0.750480,0.608195,0.621795,0.761831,4.297048,4.297740,0.135624,0.324953,0.434583,0.493011,20.281393,26.097507,28.547191,0.751555,13.187864,
52,0.684696,0.751796,0.607042,0.622797,0.758071,4.297048,4.297048,0.134688,0.325530,0.435612,0.493062,20.265567,26.129143,28.609164,0.752188,13.019229,
53,0.695174,0.747019,0.611626,0.630819,0.777880,4.307144,4.307144,0.136799,0.330238,0.439859,0.498264,20.344035,26.154747,28.476422,0.754852,14.424603,
54,0.684716,0.745351,0.595972,0.611252,0.774795,4.347281,4.347281,0.133376,0.323327,0.432084,0.491524,20.247988,26.162482,28.546401,0.749821,13.112441,
55,0.685369,0.751604,0.600425,0.615596,0.766849,4.337226,4.352931,0.135598,0.326793,0.437563,0.496926,20.313047,26.129192,28.656406,0.753250,13.195942,
56,0.691214,0.745264,0.604872,0.614899,0.781332,4.337226,4.337226,0.133804,0.324072,0.436108,0.493099,20.276112,26.114021,28.600952,0.749134,14.004268,
57,0.693316,0.746416,0.601299,0.617884,0.786939,4.376933,4.376933,0.134334,0.326357,0.438837,0.496560,20.266855,26.068091,28.582740,0.749775,14.336082,
58,0.692808,0.751952,0.607678,0.630152,0.770894,4.410045,4.410045,0.135372,0.326978,0.439480,0.498449,20.323913,26.098809,28.508532,0.751617,14.312967,
59,0.692896,0.745953,0.602188,0.623672,0.780829,4.426474,4.503894,0.134251,0.325193,0.438057,0.499272,20.288740,26.048916,28.427711,0.750048,14.437333,
60,0.687753,0.753947,0.599626,0.615641,0.770935,4.426474,4.426474,0.136001,0.327434,0.439199,0.498383,20.296166,26.075266,28.447172,0.751771,13.604723,
61,0.694803,0.751806,0.598039,0.633455,0.775977,4.477408,4.477408,0.136433,0.327486,0.439358,0.496728,20.315574,26.110318,28.526888,0.752905,14.559925,
62,0.692943,0.746306,0.595597,0.623108,0.781170,4.526395,4.526395,0.135395,0.327452,0.440787,0.500380,20.250570,26.091175,28.604161,0.752644,14.460263,
63,0.696791,0.751794,0.602408,0.621988,0.787269,4.550384,4.569063,0.138665,0.332132,0.444644,0.505068,20.399641,26.156717,28.569537,0.758008,14.952912,
64,0.693053,0.750819,0.607248,0.619276,0.780665,4.440232,4.550384,0.136512,0.328597,0.441729,0.502691,20.326610,26.158505,28.547495,0.756125,14.425119,
65,0.697548,0.747272,0.610644,0.627205,0.785323,4.440232,4.440232,0.137321,0.332086,0.445182,0.508146,20.353906,26.167727,28.584010,0.758171,15.083090,
66,0.697744,0.744435,0.604811,0.633440,0.784250,4.486765,4.521574,0.135320,0.329941,0.443270,0.505773,20.306261,26.161056,28.547108,0.756171,15.170308,
67,0.693725,0.744478,0.605906,0.631329,0.776431,4.486765,4.486765,0.134780,0.327354,0.440104,0.501074,20.297783,26.139114,28.572977,0.752974,14.568540,
68,0.690840,0.746972,0.603594,0.619716,0.778883,4.490535,4.490535,0.134913,0.327939,0.441140,0.501272,20.293516,26.098279,28.576862,0.754238,14.156845,
69,0.691416,0.745355,0.593453,0.614390,0.790527,4.585436,4.585436,0.133612,0.326178,0.440143,0.505575,20.233307,26.067350,28.521165,0.752655,14.512570,
70,0.689884,0.751874,0.598922,0.613486,0.780745,4.600852,4.600852,0.137089,0.331590,0.445597,0.509767,20.342479,26.097107,28.343568,0.757592,14.210515,
71,0.692140,0.746879,0.598307,0.618258,0.786143,4.561555,4.710339,0.133616,0.325937,0.441047,0.506235,20.252197,26.038620,28.539077,0.753775,14.622842,
72,0.691610,0.750469,0.600060,0.617711,0.783229,4.506336,4.561555,0.136583,0.331774,0.445876,0.510003,20.343572,26.102429,28.430311,0.756447,14.383616,
73,0.691654,0.746604,0.593781,0.622872,0.782018,4.506336,4.506336,0.137676,0.332544,0.445732,0.508260,20.368564,26.064283,28.523022,0.757728,14.297953,
74,0.691990,0.742600,0.597479,0.620698,0.783031,4.612203,4.687213,0.137936,0.333915,0.447220,0.508097,20.371124,26.113776,28.502638,0.758096,14.370997,
75,0.691109,0.745787,0.596050,0.613767,0.785350,4.612203,4.612203,0.136642,0.331969,0.445238,0.505966,20.397005,26.139444,28.450616,0.755430,14.266157,
76,0.693841,0.745651,0.597741,0.617090,0.787591,5.012439,5.012439,0.137805,0.336139,0.450425,0.510841,20.425473,26.220506,28.469532,0.759182,14.947220,
77,0.687989,0.749030,0.593173,0.615496,0.776790,5.163393,5.163393,0.135014,0.332199,0.445368,0.504555,20.385016,26.143654,28.325979,0.755678,14.225585,
78,0.692333,0.746893,0.597005,0.623528,0.781418,5.416334,5.445758,0.136676,0.332869,0.446599,0.509601,20.460131,26.245415,28.339866,0.757172,15.134471,
79,0.685985,0.740567,0.592035,0.613740,0.777546,5.233166,5.416334,0.134505,0.330224,0.445469,0.508545,20.450009,26.220311,28.435147,0.752306,14.196928,
80,0.683407,0.738704,0.596876,0.613509,0.770586,5.233166,5.233166,0.133575,0.326303,0.438786,0.500447,20.406454,26.203600,28.374349,0.750006,13.751478,
81,0.685520,0.736583,0.595421,0.625284,0.767683,5.220864,5.343257,0.134628,0.329207,0.442398,0.503762,20.425720,26.207019,28.482269,0.752453,14.014706,
82,0.695342,0.733126,0.599956,0.628783,0.788263,5.220864,5.220864,0.133934,0.329115,0.442911,0.505246,20.486777,26.199679,28.670146,0.751188,15.429110,
83,0.693394,0.734707,0.599320,0.619764,0.791732,5.371129,5.371129,0.132843,0.327079,0.440595,0.502358,20.418130,26.178187,28.564816,0.749117,15.270340,
84,0.685768,0.737786,0.598562,0.621946,0.770626,5.394115,5.394115,0.133538,0.329784,0.443083,0.503662,20.470276,26.215843,28.524906,0.751587,14.170571,
85,0.687185,0.732885,0.588542,0.617476,0.785210,5.518686,5.518686,0.130400,0.326640,0.440203,0.499343,20.388649,26.211459,28.254156,0.749944,14.478921,
86,0.687189,0.729020,0.592862,0.623520,0.777916,5.570319,5.818387,0.128983,0.325912,0.439524,0.500231,20.363852,26.257741,28.234161,0.749254,14.586122,
87,0.683198,0.720814,0.584446,0.613711,0.781397,5.570319,5.570319,0.129107,0.328501,0.443095,0.504733,20.423738,26.240415,28.283352,0.749036,14.077302,
88,0.691291,0.726418,0.590037,0.618551,0.789235,5.984275,6.012452,0.130538,0.329240,0.445493,0.508457,20.482638,26.217576,28.507942,0.751860,15.585874,
89,0.693765,0.722031,0.584163,0.616927,0.800995,5.984275,5.984275,0.130862,0.330357,0.446704,0.510742,20.506143,26.270145,28.575377,0.752236,15.958547,
90,0.693338,0.724303,0.579911,0.623679,0.796789,6.005824,6.005824,0.128208,0.328025,0.444949,0.508957,20.484811,26.275104,28.550268,0.748783,15.969265,
91,0.684495,0.721374,0.578993,0.619740,0.781051,6.283409,6.283409,0.127363,0.328386,0.447080,0.514681,20.444347,26.221829,28.463524,0.748044,15.128614,
92,0.688632,0.718042,0.581122,0.613360,0.798858,6.524374,6.524374,0.126594,0.328082,0.444952,0.510908,20.517193,26.273352,28.476134,0.746483,15.790865,
93,0.683756,0.719889,0.573708,0.614364,0.785849,6.586943,6.863851,0.124131,0.325017,0.444849,0.513610,20.453427,26.230039,28.554413,0.744861,15.379906,
94,0.688565,0.713944,0.577199,0.619942,0.792794,6.586943,6.586943,0.124276,0.325729,0.443807,0.508868,20.502916,26.221317,28.759980,0.745071,15.874346,
95,0.690952,0.713862,0.575743,0.625245,0.796357,6.806458,6.806458,0.125487,0.330016,0.447934,0.513574,20.550043,26.296871,28.703878,0.749011,16.360752,
96,0.682881,0.708160,0.577217,0.616755,0.785724,6.721597,7.081063,0.121906,0.320718,0.437322,0.501075,20.474013,26.310030,28.690703,0.741722,15.163709,
97,0.686564,0.709245,0.577544,0.625227,0.785011,6.721597,6.721597,0.125590,0.327597,0.444198,0.510428,20.579936,26.344386,28.564933,0.747630,15.669386,
98,0.684200,0.705503,0.574214,0.614964,0.790163,6.857419,6.857419,0.123393,0.328512,0.446900,0.511891,20.567854,26.350690,28.773415,0.749139,15.484483,
99,0.695190,0.713327,0.577584,0.632328,0.798918,6.910892,6.910892,0.124179,0.328370,0.447273,0.516598,20.555149,26.385130,28.772764,0.748426,17.198312,
100,0.683280,0.703444,0.574993,0.617622,0.787668,6.767764,7.277912,0.122421,0.327824,0.446973,0.516034,20.516852,26.376909,28.750578,0.746101,15.448319,
101,0.684551,0.705976,0.578008,0.621516,0.787915,6.767764,6.767764,0.121303,0.326244,0.445770,0.510789,20.557175,26.314334,28.673920,0.744585,15.531025,
102,0.685060,0.704972,0.574893,0.611884,0.796078,7.050521,7.077435,0.121506,0.326587,0.445039,0.510064,20.567535,26.338651,28.527497,0.745151,15.783571,
103,0.682790,0.701836,0.574246,0.611020,0.792203,6.475636,7.050521,0.118379,0.324402,0.444221,0.509727,20.525837,26.454630,28.711902,0.743848,15.126050,
104,0.681139,0.708197,0.576017,0.601250,0.791529,6.475636,6.475636,0.118279,0.324407,0.444012,0.508686,20.501062,26.464867,28.846867,0.742343,14.868869,
105,0.679154,0.698367,0.562689,0.603605,0.796405,6.802963,7.105297,0.115708,0.324818,0.446332,0.514217,20.456733,26.500362,28.913005,0.741605,15.028128,
106,0.687179,0.692116,0.560807,0.601050,0.814388,6.802963,6.802963,0.114273,0.323173,0.445574,0.515603,20.404590,26.533805,28.856121,0.738182,16.249854,
107,0.680338,0.690610,0.552970,0.614927,0.796967,6.861193,6.861193,0.112117,0.320382,0.440782,0.507948,20.393756,26.566456,28.720601,0.736185,15.240824,
108,0.675722,0.691349,0.552332,0.614884,0.784132,6.686553,7.061534,0.114693,0.323038,0.441460,0.507420,20.474584,26.486049,28.712290,0.737630,14.338757,
109,0.681057,0.697731,0.559672,0.622259,0.786704,6.686553,6.686553,0.116861,0.328143,0.448204,0.514126,20.515346,26.579046,28.845214,0.742914,15.068918,
110,0.678617,0.687356,0.564626,0.617805,0.785107,6.571609,6.852252,0.113666,0.323109,0.442727,0.510629,20.439316,26.506512,28.861844,0.738814,14.749974,
111,0.678060,0.694331,0.562079,0.618969,0.785609,6.571609,6.571609,0.115439,0.326058,0.447623,0.516516,20.511463,26.436244,28.711195,0.742418,14.729315,
112,0.677041,0.698831,0.563433,0.621098,0.778554,7.060270,7.060270,0.113715,0.323788,0.444053,0.514600,20.526694,26.444551,28.741228,0.739538,15.004282,
113,0.682314,0.687725,0.560421,0.623470,0.793768,6.542835,7.073530,0.111959,0.322963,0.442657,0.510870,20.421449,26.404435,28.752284,0.737296,15.265456,
114,0.684709,0.690829,0.560518,0.633111,0.792888,6.542835,6.542835,0.113265,0.327226,0.448046,0.518020,20.488917,26.425871,28.905981,0.741343,15.651769,
115,0.670866,0.681706,0.552318,0.613335,0.780003,6.841133,7.047639,0.110069,0.321637,0.442389,0.513934,20.403679,26.419839,29.048696,0.737340,14.089550,
116,0.679102,0.688297,0.561411,0.618666,0.790652,6.690120,6.841133,0.109646,0.321668,0.443299,0.514859,20.378025,26.466411,28.953127,0.733433,15.128602,
117,0.671431,0.681438,0.550428,0.607653,0.787844,6.678362,6.690120,0.107714,0.319154,0.441077,0.511845,20.387725,26.469932,28.914329,0.730677,14.094512,
118,0.672464,0.680047,0.537172,0.617361,0.791711,6.547482,6.678362,0.104733,0.315966,0.439369,0.509795,20.359331,26.429743,28.915515,0.727829,14.222068,
119,0.671271,0.682703,0.544236,0.596972,0.796466,6.547482,6.547482,0.105509,0.313234,0.434425,0.503115,20.400369,26.450197,28.940363,0.724966,13.959029,
120,0.673456,0.683726,0.542113,0.603131,0.798590,6.404160,6.596601,0.106018,0.315945,0.436043,0.501290,20.383481,26.460442,28.960469,0.726780,13.988074,
121,0.668211,0.675756,0.540429,0.603482,0.791688,6.404160,6.404160,0.103195,0.312001,0.433739,0.501379,20.285573,26.458793,28.861905,0.724288,13.461133,
122,0.665557,0.673568,0.543595,0.601173,0.783012,6.789361,6.789361,0.103740,0.313337,0.434576,0.503876,20.317453,26.377158,28.938958,0.725925,13.412171,
