Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,vmaf,
166,0.991087,0.982396,0.987842,0.989313,0.995377,1.456308,1.456308,0.857248,0.988239,0.994040,0.995885,44.787698,47.471924,48.126693,96.760633,
167,0.989601,0.980750,0.984800,0.990296,0.992811,1.673759,1.673759,0.845973,0.985804,0.992685,0.994722,44.297218,47.204687,47.879142,96.557832,
168,0.989199,0.980222,0.983319,0.988321,0.993878,1.931310,1.967718,0.842446,0.986840,0.993240,0.995327,44.135804,47.562380,47.975947,96.888140,
169,0.991095,0.983297,0.987372,0.991687,0.993795,1.580916,1.931310,0.853241,0.988325,0.993696,0.995308,44.878880,46.960268,47.973302,96.866221,
170,0.991232,0.982883,0.987658,0.991911,0.993899,1.580916,1.580916,0.852866,0.989226,0.994149,0.995552,44.907175,47.218554,48.074958,96.940302,
171,0.991244,0.980323,0.985589,0.992143,0.995073,2.320510,2.425481,0.840757,0.988583,0.994124,0.996296,44.346406,46.879874,47.468392,97.972462,
172,0.990850,0.981348,0.984452,0.990680,0.995409,2.320510,2.320510,0.838343,0.987340,0.993924,0.996317,44.221400,46.902545,47.639431,97.872124,
173,0.989457,0.978862,0.981596,0.990349,0.994225,3.783883,3.864429,0.822370,0.985054,0.992685,0.995373,43.374812,46.603636,47.248100,99.316429,
174,0.987690,0.980147,0.982494,0.987832,0.991122,3.318402,3.783883,0.817865,0.983686,0.992106,0.994946,43.029140,46.272293,47.156223,98.262689,
175,0.989801,0.980259,0.984830,0.989342,0.994026,3.318402,3.318402,0.826350,0.983549,0.992283,0.995281,43.358963,46.155040,47.377546,98.762621,
176,0.990492,0.979788,0.985552,0.991677,0.993809,3.360862,3.360862,0.824872,0.983777,0.991617,0.995308,43.218536,45.725563,47.173784,98.941365,
177,0.989514,0.980240,0.983523,0.990007,0.993345,3.738367,3.738367,0.813886,0.983122,0.991658,0.994692,42.832355,45.630487,46.767262,99.155866,
178,0.989393,0.979254,0.981709,0.990839,0.993189,4.968286,5.446186,0.799872,0.980149,0.990495,0.994151,42.149234,44.886992,46.886560,100.000000,
179,0.989218,0.978750,0.984016,0.989471,0.993002,4.538462,4.968286,0.806858,0.983465,0.991994,0.995325,42.421538,44.924830,46.646281,100.000000,
180,0.989131,0.978253,0.982336,0.988945,0.993717,4.538462,4.538462,0.801225,0.979950,0.989637,0.993669,42.162178,44.652146,46.629755,99.893339,
181,0.988559,0.978986,0.981371,0.989708,0.992297,5.169214,5.169214,0.798177,0.980766,0.990440,0.993210,42.025778,44.620265,46.750769,100.000000,
182,0.989264,0.978639,0.982727,0.989292,0.993915,6.426453,6.426453,0.796886,0.982415,0.991381,0.994517,42.018054,44.206310,46.055721,100.000000,
183,0.987979,0.976037,0.981360,0.987521,0.993295,5.105124,8.662288,0.797973,0.981996,0.991124,0.994700,41.859148,44.447806,46.550436,100.000000,
184,0.988679,0.976052,0.980856,0.988753,0.994130,5.105124,5.105124,0.808621,0.984188,0.992443,0.995631,42.023090,44.184982,46.574319,100.000000,
185,0.988514,0.976475,0.980936,0.987649,0.994160,7.959460,7.959460,0.802258,0.983715,0.992161,0.995601,42.046752,44.917956,46.854255,100.000000,
186,0.989000,0.976758,0.982168,0.989414,0.993881,10.034147,10.034147,0.799386,0.983829,0.992364,0.994876,41.894999,44.643540,46.103162,100.000000,
187,0.987807,0.977071,0.980438,0.988201,0.992600,7.295723,10.210482,0.798703,0.981710,0.990471,0.994144,41.901894,44.505129,45.921785,100.000000,
188,0.986941,0.973437,0.982655,0.987370,0.991451,5.219625,7.295723,0.776214,0.979798,0.990295,0.993942,40.976072,43.282370,45.193426,100.000000,
189,0.987207,0.976080,0.981612,0.986918,0.992151,5.219625,5.219625,0.798485,0.980170,0.990446,0.993649,41.649622,44.514360,46.211067,100.000000,
190,0.986900,0.976971,0.982614,0.985014,0.992268,7.187324,7.187324,0.787209,0.979601,0.990250,0.994099,41.312334,44.320531,46.018054,100.000000,
191,0.987324,0.974750,0.978450,0.986452,0.994606,7.775769,8.536098,0.774607,0.977739,0.989509,0.993902,40.667427,43.545856,45.912727,100.000000,
192,0.988153,0.975921,0.981436,0.988475,0.993328,6.386274,7.775769,0.792346,0.981263,0.991501,0.994401,41.471506,44.383991,46.234036,100.000000,
193,0.987255,0.974283,0.978842,0.987863,0.993226,6.386274,6.386274,0.786557,0.979790,0.991044,0.994344,41.019178,43.553972,45.701207,100.000000,
194,0.986192,0.973427,0.978077,0.987472,0.991480,6.709858,6.709858,0.764693,0.973015,0.986760,0.992208,40.350491,43.215772,44.920573,100.000000,
195,0.984833,0.972568,0.976813,0.985632,0.990366,6.713710,6.713710,0.756136,0.971676,0.986172,0.991211,40.248455,43.207601,44.072342,100.000000,
196,0.982876,0.968665,0.972755,0.983198,0.990130,7.098114,7.890913,0.738787,0.970008,0.985523,0.991255,39.894853,42.807234,44.201870,100.000000,
197,0.985358,0.971845,0.977515,0.986616,0.990710,6.097723,7.098114,0.761543,0.974941,0.987358,0.991634,40.385657,43.551822,44.932700,100.000000,
198,0.986767,0.976990,0.978179,0.986605,0.992769,6.097723,6.097723,0.781321,0.977272,0.989167,0.993042,41.136240,43.894570,45.273271,100.000000,
199,0.986764,0.976746,0.978810,0.986300,0.992877,6.596663,6.610044,0.776238,0.975957,0.988252,0.992688,40.971489,44.278827,45.542355,100.000000,
200,0.987195,0.978860,0.980041,0.988391,0.991262,6.180718,6.596663,0.782365,0.979574,0.989702,0.993006,41.184295,44.523909,45.915196,100.000000,
201,0.987189,0.976416,0.978839,0.987887,0.992764,5.686044,6.180718,0.776399,0.976592,0.988389,0.992923,40.914515,43.939772,45.373459,100.000000,
202,0.986963,0.975811,0.979709,0.987842,0.991952,5.686044,5.686044,0.781590,0.978214,0.989188,0.993421,41.009691,44.272056,45.736213,100.000000,
203,0.987272,0.974797,0.978527,0.988418,0.992891,5.961751,6.130065,0.779623,0.977569,0.989329,0.993239,40.943989,43.875745,45.047437,100.000000,
204,0.987540,0.974318,0.980882,0.988706,0.992423,4.627029,5.961751,0.767497,0.977726,0.989361,0.992999,40.556175,43.724286,45.044742,99.558223,
205,0.987654,0.977478,0.978812,0.989356,0.992379,4.582970,4.627029,0.800041,0.979943,0.989923,0.993531,41.694081,45.249904,46.938857,99.627068,
206,0.988868,0.978701,0.981985,0.989310,0.993632,4.044930,4.582970,0.804444,0.982601,0.990970,0.993941,41.882176,44.968624,46.795898,99.306646,
207,0.989766,0.978882,0.982656,0.990733,0.994435,4.044930,4.044930,0.818405,0.985418,0.992746,0.995739,42.405505,45.033978,46.694762,99.749257,
208,0.988542,0.977274,0.982367,0.989378,0.993066,4.481834,5.008618,0.807389,0.983039,0.991810,0.995327,42.025484,45.213338,47.037379,99.941937,
209,0.988789,0.977733,0.982158,0.987971,0.994756,4.290977,4.481834,0.819102,0.986147,0.993135,0.995482,42.503821,44.980554,46.800437,99.849543,
210,0.988031,0.975429,0.980743,0.988584,0.993518,3.860543,4.290977,0.802253,0.983428,0.992169,0.994953,41.665990,43.851625,46.211508,99.026199,
211,0.988843,0.978340,0.983585,0.989100,0.993215,3.850619,3.860543,0.815865,0.984565,0.992484,0.994900,42.349965,44.742304,46.683941,99.214289,
212,0.990096,0.978384,0.983821,0.992474,0.993605,3.114795,3.850619,0.815900,0.985321,0.992575,0.995101,42.504055,45.117078,46.875252,98.566432,
213,0.990255,0.980144,0.983807,0.991739,0.994090,3.021879,3.114795,0.815314,0.984940,0.992777,0.995409,42.231887,45.068382,46.832343,98.512571,
214,0.989339,0.978787,0.982702,0.989738,0.994093,3.021879,3.021879,0.813063,0.984842,0.992784,0.995305,42.198401,45.185418,46.942505,98.303029,
215,0.989971,0.978264,0.983988,0.990568,0.994654,3.373285,3.373285,0.817486,0.985903,0.993408,0.995893,42.313809,44.950460,46.751766,98.976773,
216,0.988833,0.977889,0.982028,0.989713,0.993441,3.564478,3.650529,0.810458,0.983998,0.992333,0.994908,41.790352,44.763402,47.163897,98.833934,
217,0.988879,0.977746,0.982839,0.989202,0.993635,3.125722,3.564478,0.817031,0.983984,0.992058,0.995131,42.177075,44.701346,46.733344,98.287676,
218,0.990094,0.980754,0.982052,0.991583,0.994298,3.125722,3.125722,0.834013,0.986907,0.993776,0.995431,42.942093,45.253083,47.079144,98.676109,
219,0.988681,0.978329,0.981972,0.987116,0.994808,3.054700,3.620371,0.821308,0.985034,0.992386,0.995114,42.423748,45.078552,46.758258,98.172734,
220,0.989806,0.976769,0.982211,0.991323,0.994625,3.054700,3.054700,0.828580,0.986564,0.993660,0.995779,42.719155,45.285357,47.263229,98.539631,
221,0.989416,0.978274,0.983002,0.989844,0.994223,4.494313,4.494313,0.821370,0.986230,0.993437,0.995616,42.499929,45.190987,46.970226,100.000000,
222,0.987777,0.975972,0.981274,0.989257,0.991938,4.016572,4.850382,0.808074,0.982678,0.991276,0.994419,42.143101,45.025252,47.106670,99.086497,
223,0.989778,0.978190,0.982802,0.991074,0.994149,4.016572,4.016572,0.815817,0.985091,0.992673,0.995654,42.258225,44.354299,46.860902,99.702225,
224,0.988966,0.976756,0.981999,0.989646,0.993878,3.752434,4.047297,0.821222,0.985359,0.992797,0.995325,42.570845,45.534431,47.183142,99.170800,
225,0.989242,0.978343,0.980698,0.990067,0.994370,3.752434,3.752434,0.813034,0.984118,0.992397,0.995407,41.764719,43.989937,47.219665,99.209005,
226,0.989751,0.977345,0.983758,0.990480,0.994313,5.608157,5.608157,0.808415,0.984998,0.992706,0.995556,41.734361,44.384570,47.064641,100.000000,
227,0.988252,0.975154,0.980091,0.988236,0.994294,6.829923,8.049237,0.808372,0.983682,0.991883,0.994884,41.760448,44.727564,47.058211,100.000000,
228,0.988292,0.977715,0.983119,0.988757,0.992230,5.755462,6.829923,0.820671,0.985660,0.993054,0.995331,42.274612,44.920246,47.329976,100.000000,
229,0.988326,0.974859,0.980939,0.989187,0.993495,4.399558,5.755462,0.795530,0.982424,0.991740,0.994967,41.286209,44.678998,47.382159,99.747600,
230,0.988522,0.975873,0.980770,0.990108,0.993293,3.659101,4.399558,0.799305,0.984065,0.992413,0.995571,41.423219,43.476299,46.778794,98.938732,
231,0.988453,0.975556,0.980316,0.988564,0.994291,3.659101,3.659101,0.796272,0.982369,0.992213,0.995202,41.264083,43.527293,46.910301,98.875860,
232,0.988143,0.977834,0.980283,0.987941,0.993553,3.615996,5.047795,0.801688,0.982088,0.991349,0.995037,41.419892,43.502430,46.940420,98.702263,
233,0.989483,0.979651,0.982373,0.990420,0.993718,3.615996,3.615996,0.811465,0.983422,0.991962,0.995067,41.642962,44.040154,46.928451,99.036086,
234,0.989275,0.975255,0.983132,0.989934,0.994215,5.488455,5.504041,0.798927,0.982409,0.991529,0.994504,41.427134,43.903366,46.812564,100.000000,
235,0.989220,0.978839,0.981219,0.990285,0.993746,2.881855,5.488455,0.807800,0.982545,0.991699,0.994933,41.837168,44.940256,47.327126,98.005080,
236,0.989125,0.978717,0.982443,0.989119,0.993893,2.865647,2.881855,0.808011,0.983097,0.991643,0.994854,41.767053,43.987032,47.177635,97.957058,
237,0.988028,0.977969,0.980744,0.988709,0.992499,2.865647,2.865647,0.809220,0.982507,0.991659,0.994800,41.823591,44.334807,46.914443,97.711462,
238,0.988951,0.979480,0.981743,0.988200,0.994348,3.650262,3.650262,0.811545,0.982719,0.991703,0.995186,42.043882,44.153323,46.832851,98.958456,
239,0.988460,0.977740,0.982235,0.988792,0.992908,5.081716,5.081716,0.811146,0.984339,0.992555,0.995015,41.968554,44.838867,47.258180,100.000000,
240,0.988315,0.978542,0.981697,0.988855,0.992579,4.089979,5.230822,0.806802,0.981003,0.990874,0.994303,41.794932,45.007852,47.349972,99.261797,
241,0.988570,0.978158,0.980696,0.989007,0.993511,4.089979,4.089979,0.812511,0.983318,0.991808,0.994461,41.864003,44.608065,47.016647,99.386325,
242,0.989543,0.979270,0.980894,0.990373,0.994661,3.643226,4.794571,0.815146,0.983397,0.991779,0.994881,42.209958,44.766876,46.939378,99.062801,
243,0.988998,0.979392,0.982275,0.990236,0.992865,3.643226,3.643226,0.813794,0.982125,0.991823,0.994934,42.006870,43.980701,46.994429,98.943127,
244,0.990079,0.979775,0.984042,0.990572,0.994309,3.729913,5.269763,0.809686,0.985238,0.992503,0.995079,42.079510,44.341104,46.927932,99.345269,
245,0.988442,0.978382,0.981579,0.987352,0.994135,3.729913,3.729913,0.799078,0.981574,0.990286,0.993609,41.755549,44.122165,46.490356,98.747382,
246,0.988286,0.978528,0.982059,0.989272,0.992154,3.545962,4.201064,0.807749,0.981242,0.990491,0.993574,42.111918,44.694505,47.185898,98.487212,
247,0.989347,0.978936,0.982923,0.990879,0.992950,2.938840,3.545962,0.815206,0.983458,0.991817,0.994625,42.471297,44.520027,46.925334,98.093794,
248,0.989720,0.980606,0.983012,0.990218,0.993939,2.938840,2.938840,0.815698,0.983284,0.991762,0.994658,42.516550,44.543370,46.953468,98.174953,
249,0.989906,0.981441,0.984584,0.990727,0.993243,2.624998,3.328722,0.818036,0.981179,0.989761,0.993164,42.479779,44.713187,46.970226,97.589813,
250,0.988690,0.980738,0.983641,0.989664,0.991711,2.624998,2.624998,0.817887,0.982823,0.991162,0.994142,42.376075,44.419133,47.107753,97.472923,
251,0.988391,0.976844,0.984270,0.988461,0.992611,2.651783,2.651783,0.812009,0.981333,0.990146,0.992882,42.165692,44.675594,47.263791,97.287615,
252,0.989704,0.980575,0.984189,0.990703,0.993237,2.846853,2.846853,0.810995,0.981931,0.990980,0.994356,42.119510,44.949142,47.362014,97.985180,
253,0.989231,0.980126,0.983980,0.990507,0.992438,2.912992,2.912992,0.811108,0.980439,0.989807,0.993146,42.256364,44.851412,47.310638,97.811335,
254,0.988226,0.979026,0.982978,0.987702,0.992901,2.940396,3.547418,0.806701,0.981199,0.990525,0.994943,41.965072,44.398769,47.099637,97.805370,
255,0.989247,0.980811,0.983687,0.989065,0.993508,2.936472,2.940396,0.815570,0.981527,0.990866,0.994665,42.251404,44.484950,46.911853,98.020735,
256,0.988843,0.979258,0.983864,0.989662,0.992408,2.936472,2.936472,0.811094,0.981427,0.990724,0.993996,42.206409,44.764665,47.190312,97.870580,
257,0.990223,0.981272,0.984973,0.991224,0.993548,2.501669,2.964507,0.826556,0.984996,0.992594,0.994878,42.909374,45.392026,47.609541,97.782664,
258,0.989908,0.981415,0.984983,0.990871,0.992973,2.501669,2.501669,0.824164,0.985048,0.992317,0.994909,42.740550,45.013867,47.426810,97.703642,
259,0.989315,0.979091,0.984748,0.989803,0.992985,3.219912,3.219912,0.817052,0.983094,0.991030,0.994035,42.563706,45.295336,47.460748,98.366659,
260,0.989265,0.977963,0.982554,0.990254,0.993702,2.492217,3.270064,0.813372,0.983668,0.991492,0.994861,42.283163,45.178466,47.394291,97.500750,
261,0.990292,0.979420,0.984720,0.990524,0.994598,1.942245,2.492217,0.823075,0.984304,0.992751,0.995840,42.622548,44.666323,47.189760,97.144908,
262,0.989632,0.982366,0.984638,0.989603,0.993121,1.756503,1.942245,0.829925,0.985780,0.992766,0.995615,42.938826,44.736339,47.226896,96.746799,
263,0.990247,0.980486,0.986154,0.989931,0.994156,1.756503,1.756503,0.827223,0.985093,0.992616,0.995015,42.868168,44.715372,47.421567,96.822633,
264,0.990871,0.981375,0.985625,0.991534,0.994478,1.913864,2.664870,0.825746,0.986914,0.994106,0.996619,42.763693,44.899351,47.274470,97.369789,
265,0.990071,0.981426,0.983481,0.990017,0.994495,1.913864,1.913864,0.834424,0.986051,0.993087,0.995937,43.129707,45.055195,47.327126,97.092056,
266,0.990381,0.981952,0.985038,0.990974,0.993853,2.048134,2.071790,0.833751,0.986803,0.993476,0.995902,43.143000,45.182288,47.068397,97.354575,
267,0.989401,0.981622,0.984450,0.988601,0.993594,2.043250,2.048134,0.827167,0.986092,0.993290,0.996262,42.867811,45.102377,47.343678,97.150213,
268,0.989364,0.980233,0.983300,0.989138,0.993908,1.934267,2.043250,0.826646,0.986071,0.993659,0.996515,42.809951,44.475487,47.234138,97.035468,
269,0.989839,0.979412,0.983828,0.991315,0.993420,1.934267,1.934267,0.829460,0.987055,0.993740,0.996168,42.878330,44.872077,47.041644,97.120083,
270,0.990019,0.980963,0.984543,0.990309,0.993940,2.211642,2.211642,0.839300,0.986433,0.993376,0.995769,43.294395,45.952808,47.272782,97.475095,
271,0.990299,0.981061,0.983091,0.990573,0.994875,2.455146,2.455146,0.835834,0.987750,0.994031,0.996404,43.147731,45.798662,47.539589,97.941290,
272,0.989952,0.979206,0.983990,0.990249,0.994435,2.919422,2.919422,0.832894,0.988287,0.994181,0.995981,43.032529,45.964031,47.514537,98.445677,
273,0.989369,0.979080,0.982575,0.989309,0.994316,2.781668,3.017274,0.823754,0.986657,0.993648,0.995806,42.628723,44.629131,46.777790,98.089538,
274,0.988931,0.976608,0.981786,0.989152,0.994184,2.781668,2.781668,0.808681,0.984263,0.992255,0.995284,41.862870,44.268112,46.402457,97.873494,
275,0.988908,0.976762,0.982725,0.990217,0.992855,3.435800,3.435800,0.815801,0.985353,0.992920,0.995502,42.235413,44.439301,46.431096,98.768155,
276,0.988855,0.976043,0.980574,0.989133,0.994434,3.500111,3.515571,0.802991,0.983746,0.992508,0.995100,41.696534,44.214092,46.204464,98.774863,
277,0.989090,0.977481,0.980858,0.989820,0.993999,3.500111,3.500111,0.810843,0.985131,0.993141,0.995712,42.025904,44.276287,46.240241,98.913785,
278,0.989377,0.977365,0.983123,0.989157,0.994321,3.349555,4.271338,0.817117,0.986192,0.993681,0.995939,42.255699,44.765928,46.438982,98.833533,
279,0.989279,0.979189,0.982428,0.990024,0.993403,3.349555,3.349555,0.833443,0.987194,0.993518,0.995889,42.907778,45.713761,47.117513,98.814056,
280,0.989085,0.978217,0.981612,0.989365,0.993996,5.682720,5.682720,0.815994,0.985153,0.993059,0.995782,42.205183,45.188202,46.966554,100.000000,
281,0.987728,0.975286,0.982059,0.988561,0.991755,5.263920,6.501303,0.801062,0.982361,0.991053,0.993982,41.753615,44.593470,46.269613,100.000000,
282,0.987892,0.977389,0.980710,0.988314,0.992533,5.263920,5.263920,0.812802,0.983653,0.992245,0.994754,41.994088,45.037675,46.993374,100.000000,
283,0.987842,0.976415,0.980197,0.988491,0.992828,5.408003,5.520404,0.806792,0.983659,0.992084,0.995071,41.798160,44.960028,47.281229,100.000000,
284,0.985519,0.976025,0.978034,0.985953,0.990145,5.408003,5.408003,0.785215,0.979470,0.990364,0.994001,40.812188,43.588035,46.068492,100.000000,
285,0.987233,0.975675,0.978464,0.988747,0.991913,6.927385,6.927385,0.796613,0.981805,0.990870,0.993554,41.527447,44.371282,46.211948,100.000000,
286,0.987243,0.973859,0.981642,0.988478,0.991502,6.744778,7.960264,0.789052,0.982276,0.991579,0.994506,41.192818,43.528481,45.883623,100.000000,
287,0.987715,0.975643,0.982395,0.988525,0.991948,6.362809,6.744778,0.797258,0.983268,0.992135,0.994578,41.477871,43.605650,45.968195,100.000000,
288,0.986998,0.972412,0.980941,0.987628,0.992240,5.876600,6.362809,0.793970,0.981886,0.991367,0.994313,41.488550,44.329662,46.731357,100.000000,
289,0.988350,0.975369,0.980019,0.990240,0.993176,5.565368,5.876600,0.803438,0.983142,0.991677,0.994442,41.723883,43.990466,46.983889,100.000000,
290,0.988488,0.976637,0.982330,0.989725,0.992705,5.565368,5.565368,0.805903,0.983772,0.992336,0.994980,41.966025,45.068720,46.904612,100.000000,
291,0.989301,0.975951,0.979927,0.991078,0.994582,6.085072,6.658689,0.798689,0.984013,0.992950,0.995978,41.464928,44.435202,46.664826,100.000000,
292,0.988647,0.978518,0.982636,0.988282,0.993564,6.085072,6.085072,0.819221,0.985770,0.993299,0.995730,42.446832,44.541270,46.645307,100.000000,
293,0.988211,0.976233,0.980128,0.988184,0.994248,5.992026,6.626917,0.805966,0.984419,0.992583,0.994954,42.000475,44.569555,47.096395,100.000000,
294,0.988968,0.977301,0.980452,0.989106,0.994788,5.992026,5.992026,0.812875,0.985722,0.993652,0.996066,42.274568,44.739164,46.682959,100.000000,
295,0.989594,0.978505,0.982665,0.990208,0.994315,5.957008,6.201046,0.819101,0.985911,0.993400,0.995931,42.563991,44.797311,46.630240,100.000000,
296,0.987578,0.975525,0.981115,0.988914,0.991859,5.482876,5.957008,0.798356,0.983164,0.991877,0.994704,41.683428,44.436958,46.351651,100.000000,
297,0.987450,0.977641,0.980079,0.986512,0.993300,5.482876,5.482876,0.812344,0.982881,0.991678,0.994834,42.377624,44.666323,46.782813,100.000000,
298,0.988300,0.976523,0.982033,0.988798,0.993321,3.682685,5.580064,0.801674,0.981832,0.990088,0.992961,42.091907,44.366382,46.199628,98.597672,
299,0.988030,0.976038,0.980430,0.990427,0.992307,3.682685,3.682685,0.800322,0.981042,0.990064,0.992423,41.960683,44.745446,46.729371,98.490364,
300,0.988240,0.977102,0.981493,0.989393,0.992877,3.731966,5.040329,0.804610,0.982664,0.991295,0.994064,42.095150,44.569555,46.763758,98.795307,
301,0.987205,0.974935,0.979456,0.988936,0.992285,3.731966,3.731966,0.795715,0.981893,0.990916,0.994110,41.660231,43.944998,46.059123,98.547893,
302,0.988284,0.977574,0.982708,0.989618,0.992264,4.819759,4.819759,0.808287,0.982563,0.991155,0.993732,41.991170,44.619654,46.970750,100.000000,
303,0.987315,0.976501,0.980378,0.988913,0.991450,5.138334,5.564544,0.797835,0.980931,0.991146,0.994266,41.498809,44.283630,46.585830,100.000000,
304,0.988059,0.977105,0.980673,0.988296,0.993395,5.138334,5.138334,0.814057,0.981596,0.990532,0.993513,41.994631,44.428183,46.922220,100.000000,
305,0.986989,0.976329,0.979172,0.988400,0.991819,5.058483,5.554625,0.801920,0.981907,0.990825,0.994124,41.856238,44.445165,46.875765,100.000000,
306,0.987426,0.979673,0.979328,0.987501,0.992510,5.058483,5.058483,0.808623,0.981657,0.990893,0.994516,42.140253,44.831807,47.124575,100.000000,
307,0.987466,0.975667,0.980202,0.987452,0.993090,5.445008,5.683533,0.802978,0.981686,0.990982,0.994064,41.936454,44.918283,46.907714,100.000000,
308,0.987498,0.976708,0.978853,0.989084,0.992169,5.445008,5.445008,0.798329,0.980732,0.990562,0.993347,41.685914,44.446045,46.979155,100.000000,
309,0.986662,0.974269,0.979650,0.987996,0.991555,5.861073,5.861073,0.782590,0.980788,0.991096,0.994782,41.214166,44.435787,46.060400,100.000000,
310,0.985031,0.974640,0.975918,0.986165,0.990405,6.719962,6.773355,0.780940,0.978023,0.988957,0.992383,40.971126,43.840381,45.780671,100.000000,
311,0.984121,0.972372,0.976217,0.986379,0.988355,6.719962,6.719962,0.776274,0.976354,0.987560,0.991692,40.885110,43.867519,45.743723,100.000000,
312,0.985951,0.973035,0.977175,0.987255,0.991659,6.724322,7.240965,0.776412,0.975499,0.987515,0.991586,40.734005,43.700002,45.354972,100.000000,
313,0.985310,0.974345,0.978750,0.984778,0.991068,6.472562,6.724322,0.779810,0.978278,0.988774,0.992206,41.054947,43.921271,45.426824,100.000000,
314,0.986064,0.970707,0.979172,0.988299,0.990875,5.259357,6.472562,0.778483,0.979329,0.989119,0.992424,40.686306,43.720561,45.668812,99.980190,
315,0.987822,0.976633,0.981112,0.988441,0.992896,4.262444,5.259357,0.804698,0.981543,0.990529,0.993531,41.831821,44.943216,46.830818,99.296628,
316,0.986735,0.974399,0.979897,0.987478,0.991995,4.083200,4.262444,0.804766,0.980825,0.990176,0.993453,41.780295,44.918610,46.671678,98.806194,
317,0.987639,0.974774,0.981028,0.987486,0.993333,3.731649,4.083200,0.799925,0.982441,0.991433,0.994541,41.804584,44.541270,46.077881,98.704584,
318,0.989289,0.977144,0.982236,0.989361,0.994665,3.234066,3.731649,0.809893,0.983961,0.992028,0.994991,42.178163,45.467097,47.005524,98.501573,
319,0.989380,0.976995,0.982054,0.989978,0.994499,3.234066,3.234066,0.813222,0.983811,0.992009,0.994494,42.432182,45.953638,47.363737,98.481449,
320,0.988006,0.978729,0.981226,0.989048,0.991935,3.734746,3.761340,0.811524,0.983840,0.992422,0.995278,42.457354,46.078736,47.304967,98.904543,
321,0.988635,0.977902,0.979395,0.990078,0.993476,3.149093,3.734746,0.815913,0.985782,0.993055,0.995580,42.687578,45.974031,47.083989,98.353376,
322,0.988535,0.977014,0.980321,0.989853,0.993265,2.717630,3.149093,0.811502,0.985456,0.993183,0.995630,42.661089,45.604740,47.045380,97.779628,
323,0.988491,0.977283,0.981225,0.989409,0.992959,2.717630,2.717630,0.808830,0.986141,0.993392,0.996011,42.607535,45.459309,46.432950,97.812686,
324,0.989186,0.976329,0.980494,0.990254,0.994348,3.147095,3.438192,0.812679,0.985633,0.993185,0.995994,42.558811,45.669590,47.063033,98.508168,
325,0.988289,0.978419,0.982494,0.988343,0.992503,2.654929,3.147095,0.817808,0.984394,0.992413,0.994640,42.806177,46.170288,47.078606,97.527285,
326,0.988433,0.977604,0.979378,0.988544,0.994022,2.654929,2.654929,0.812637,0.985581,0.993154,0.995423,42.610370,45.586769,47.015586,97.658887,
327,0.988642,0.977976,0.982311,0.989539,0.992597,2.599717,2.982333,0.817057,0.985336,0.992825,0.995179,42.913701,46.093290,47.374666,97.598631,
328,0.989907,0.979771,0.984382,0.990124,0.993931,2.553501,2.599717,0.822205,0.986860,0.993638,0.995995,43.151813,46.027757,47.159511,97.925220,
329,0.990246,0.980338,0.984087,0.990268,0.994675,2.553501,2.553501,0.828516,0.987187,0.993518,0.995620,43.327211,45.797861,47.356276,97.967395,
330,0.990773,0.980900,0.984381,0.991074,0.995135,2.696551,2.696551,0.832254,0.988811,0.994726,0.996699,43.459550,45.884848,47.138734,98.419156,
331,0.990067,0.977520,0.982380,0.991036,0.995061,2.709564,2.844743,0.824031,0.987861,0.994019,0.995809,43.113107,45.873013,46.906162,98.171118,
332,0.990301,0.979278,0.984720,0.991247,0.994092,2.709564,2.709564,0.835657,0.988463,0.993909,0.995347,43.661501,46.104882,47.144738,98.187579,
